ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0032760,positive regulation of tumor necrosis factor production,12/591,68/10799,2.80521507490765e-4,0.005493546188360814,0.00444955167196394,CCR2/CLU/ARID5A/OAS3/OAS1/IL23A/NFATC4/SPON2/FCGR3A/PLCG2/TNFRSF8/RIPK2,12
GO:0014910,regulation of smooth muscle cell migration,9/591,41/10799,2.9980850621172096e-4,0.005842609669833294,0.004732279065955482,IGF1/CYP1B1/PDGFRB/ITGA2/PLAU/DOCK7/ADAMTS1/TPM1/PDGFA,9
GO:0007596,blood coagulation,17/591,121/10799,3.035368415429724e-4,0.005886551854195023,0.0047678704696121465,P2RX1/PLSCR1/MYL9/PIK3CB/CD40LG/ITGA2/PLAU/C4BPB/TSPAN32/PROCR/LYN/VAV3/TBXA2R/PLCG2/PLEK/PDGFA/MMRN1,17
GO:0050808,synapse organization,27/591,241/10799,3.0962565405204826e-4,0.005975625545593878,0.004840016580503414,SEPTIN11/LRRN3/NPTX1/ACTN1/SORT1/PLXNA4/PTPRO/DLG4/PPFIBP1/SDK2/NFATC4/DLG5/PPFIBP2/CDH1/PPFIA4/PLXNB2/ADGRL1/EPHA4/CX3CR1/AGRN/POU4F1/NEFH/SNCA/CYFIP1/GABRA1/ERBB2/EPHB1,27
GO:0001914,regulation of T cell mediated cytotoxicity,8/591,33/10799,3.148827614171953e-4,0.0060478684224119965,0.004898530407876814,IL7R/HLA-DRB1/HLA-DRA/P2RX7/IL23A/PVR/XCL1/HFE,8
GO:0050817,coagulation,17/591,122/10799,3.351976521157814e-4,0.006407246986615055,0.00518961260440147,P2RX1/PLSCR1/MYL9/PIK3CB/CD40LG/ITGA2/PLAU/C4BPB/TSPAN32/PROCR/LYN/VAV3/TBXA2R/PLCG2/PLEK/PDGFA/MMRN1,17
GO:0045765,regulation of angiogenesis,20/591,157/10799,3.5279211021274387e-4,0.0066957871197534675,0.005423318518179872,KLF2/CCR2/WARS1/CYP1B1/TSPAN18/PIK3CB/GRN/E2F2/SMAD1/C3AR1/CXCL8/ADM/TBXA2R/CLDN5/CX3CR1/PTGIS/DLL1/ADAMTS1/ALOX5/ERBB2,20
GO:0007409,axonogenesis,27/591,243/10799,3.536448266002457e-4,0.0066957871197534675,0.005423318518179872,FN1/NPTX1/PLXNA4/NOG/PTPRO/KIFBP/ARK2C/MT3/KIF5C/TSKU/CDH1/PLXNB2/ATL1/DRAXIN/DOCK7/EPHA4/NEO1/POU4F1/FOXB1/EGR2/B4GALT6/PALLD/NEFH/CYFIP1/TRIO/ERBB2/EPHB1,27
GO:0072676,lymphocyte migration,13/591,80/10799,3.6873227925806023e-4,0.006923472110173453,0.0056077342116259,CCR2/GPR15/CCR7/S1PR1/CCL4/CCL20/CRTAM/CD200/CCL22/XCL1/ICAM1/HSD3B7/CCL17,13
GO:0022408,negative regulation of cell-cell adhesion,17/591,123/10799,3.696784339802448e-4,0.006923472110173453,0.0056077342116259,CD74/LAG3/HLA-DRB1/VSIR/ANXA1/DUSP3/TSPAN32/CRTAM/IFNL1/DLG5/CDH1/IL1RN/FGL2/CD274/XCL1/HFE/ERBB2,17
GO:0048525,negative regulation of viral process,12/591,70/10799,3.7086934457499843e-4,0.006923472110173453,0.0056077342116259,BST2/MX1/EIF2AK2/OAS3/RSAD2/PLSCR1/OAS1/IFIT5/APOBEC3B/OASL/IFIT1/AICDA,12
GO:0019079,viral genome replication,16/591,112/10799,3.7404517698626135e-4,0.006950281311907508,0.005629448587788335,BST2/MX1/EIF2AK2/OAS3/EIF2AK4/RSAD2/PLSCR1/OAS1/IFIT5/APOBEC3B/OASL/IFI27/IFIT1/CXCL8/CXCR6/AICDA,16
GO:1901342,regulation of vasculature development,20/591,158/10799,3.8378428052321156e-4,0.007059260908105688,0.0057177176817118465,KLF2/CCR2/WARS1/CYP1B1/TSPAN18/PIK3CB/GRN/E2F2/SMAD1/C3AR1/CXCL8/ADM/TBXA2R/CLDN5/CX3CR1/PTGIS/DLL1/ADAMTS1/ALOX5/ERBB2,20
GO:0021952,central nervous system projection neuron axonogenesis,6/591,19/10799,3.848278009278458e-4,0.007059260908105688,0.0057177176817118465,PLXNA4/KIFBP/TSKU/DRAXIN/EPHA4/EPHB1,6
GO:0034329,cell junction assembly,25/591,219/10799,3.852112335336771e-4,0.007059260908105688,0.0057177176817118465,FN1/LRRN3/RAB13/NPTX1/ACTN1/AFDN/HOPX/CTNNA1/CORO1C/ITGA2/PTPRO/ITGA6/DUSP3/FSCN1/SDK2/DLG5/CDH1/PLXNB2/CLDN5/AGRN/POU4F1/SNCA/IRX3/GABRA1/EPHB1,25
GO:0048667,cell morphogenesis involved in neuron differentiation,33/591,324/10799,4.138528838571159e-4,0.007549508086799899,0.006114798197437031,FN1/NPTX1/PLXNA4/NOG/PTPRO/KIFBP/HES1/DLG4/ARK2C/MT3/KIF5C/TSKU/NFATC4/CDH1/PLXNB2/ATL1/DRAXIN/VLDLR/DOCK7/EPHA4/NEO1/TLX2/POU4F1/FOXB1/EGR2/MFSD2A/B4GALT6/PALLD/NEFH/CYFIP1/TRIO/ERBB2/EPHB1,33
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,13/591,81/10799,4.1773682950102195e-4,0.007585721062984467,0.0061441292530437395,S1PR4/S1PR1/PTGER2/GPR157/ADRB2/RAMP1/ADM/TBXA2R/ADGRL1/MC1R/ADCY9/ADGRG1/TSHR,13
GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,12/591,71/10799,4.24566067124795e-4,0.007652069619927713,0.006197868918162912,CCR2/CLU/ARID5A/OAS3/OAS1/IL23A/NFATC4/SPON2/FCGR3A/PLCG2/TNFRSF8/RIPK2,12
GO:0120039,plasma membrane bounded cell projection morphogenesis,36/591,365/10799,4.2522139064429343e-4,0.007652069619927713,0.006197868918162912,FN1/NPTX1/PLXNA4/EIF2AK4/NOG/CORO1C/PTPRO/KIFBP/DLG4/ARK2C/MT3/KIF5C/TSKU/NFATC4/CPNE5/CDH1/PLXNB2/ATL1/ITGA1/DRAXIN/VLDLR/DOCK7/EPHA4/NEO1/TLX2/POU4F1/FOXB1/EGR2/MFSD2A/B4GALT6/PALLD/NEFH/CYFIP1/TRIO/ERBB2/EPHB1,36
GO:0045580,regulation of T cell differentiation,18/591,136/10799,4.3078335177107154e-4,0.00771739681760283,0.0062507813233149585,CD74/LAG3/IL7R/CCR2/HLA-DRB1/HLA-DRA/VSIR/TCF7/ANXA1/IL23A/TOX/CRTAM/IFNL1/TNFSF9/FGL2/ZBTB16/RIPK2/ERBB2,18
GO:0032945,negative regulation of mononuclear cell proliferation,10/591,52/10799,4.3830513088719534e-4,0.007751238437216445,0.006278191675384587,HLA-DRB1/VSIR/TSPAN32/LST1/LYN/CRTAM/DLG5/CD274/XCL1/ERBB2,10
GO:0050672,negative regulation of lymphocyte proliferation,10/591,52/10799,4.3830513088719534e-4,0.007751238437216445,0.006278191675384587,HLA-DRB1/VSIR/TSPAN32/LST1/LYN/CRTAM/DLG5/CD274/XCL1/ERBB2,10
GO:0048812,neuron projection morphogenesis,35/591,352/10799,4.384930880628076e-4,0.007751238437216445,0.006278191675384587,FN1/NPTX1/PLXNA4/EIF2AK4/NOG/PTPRO/KIFBP/DLG4/ARK2C/MT3/KIF5C/TSKU/NFATC4/CPNE5/CDH1/PLXNB2/ATL1/ITGA1/DRAXIN/VLDLR/DOCK7/EPHA4/NEO1/TLX2/POU4F1/FOXB1/EGR2/MFSD2A/B4GALT6/PALLD/NEFH/CYFIP1/TRIO/ERBB2/EPHB1,35
GO:0032989,cellular component morphogenesis,41/591,435/10799,4.4656117880445155e-4,0.007846227577256297,0.006355129061981651,FN1/NPTX1/PLXNA4/EIF2AK4/PDGFRB/SPINK2/NOG/CORO1C/MYL9/PTPRO/KIFBP/DLG4/ARK2C/MT3/KIF5C/TSKU/NFATC4/CPNE5/CDH1/PLXNB2/ATL1/ITGA1/DRAXIN/VLDLR/DOCK7/EPHA4/NEO1/TLX2/POU4F1/FOXB1/EGR2/MFSD2A/B4GALT6/PALLD/NEFH/CCDC136/TPM1/CYFIP1/TRIO/ERBB2/EPHB1,41
GO:0048858,cell projection morphogenesis,36/591,366/10799,4.477947152977311e-4,0.007846227577256297,0.006355129061981651,FN1/NPTX1/PLXNA4/EIF2AK4/NOG/CORO1C/PTPRO/KIFBP/DLG4/ARK2C/MT3/KIF5C/TSKU/NFATC4/CPNE5/CDH1/PLXNB2/ATL1/ITGA1/DRAXIN/VLDLR/DOCK7/EPHA4/NEO1/TLX2/POU4F1/FOXB1/EGR2/MFSD2A/B4GALT6/PALLD/NEFH/CYFIP1/TRIO/ERBB2/EPHB1,36
GO:0046456,icosanoid biosynthetic process,7/591,27/10799,4.819017534549776e-4,0.008406976004596662,0.006809312756242709,CD74/MGST2/ANXA1/GGT7/GGT1/PTGIS/ALOX5,7
GO:0050806,positive regulation of synaptic transmission,12/591,72/10799,4.84677816189879e-4,0.008418642937732899,0.006818762503284614,CCR2/EIF2AK4/PDE9A/NOG/DLG4/NFATC4/NSG1/CA2/EPHA4/CX3CR1/PRKCE/SNCA,12
GO:0002702,positive regulation of production of molecular mediator of immune response,14/591,93/10799,4.992848945316828e-4,0.008634818846987328,0.00699385630344221,CD74/ARID5A/RSAD2/GPI/P2RX7/SPON2/IL1R1/PLCG2/IRF5/IL21/IL5/XCL1/TICAM2/RIPK2,14
GO:0007411,axon guidance,15/591,104/10799,5.092746527077654e-4,0.00873198385222113,0.0070725560534161775,PLXNA4/NOG/PTPRO/ARK2C/KIF5C/PLXNB2/DRAXIN/EPHA4/NEO1/EGR2/PALLD/CYFIP1/TRIO/ERBB2/EPHB1,15
GO:0097485,neuron projection guidance,15/591,104/10799,5.092746527077654e-4,0.00873198385222113,0.0070725560534161775,PLXNA4/NOG/PTPRO/ARK2C/KIF5C/PLXNB2/DRAXIN/EPHA4/NEO1/EGR2/PALLD/CYFIP1/TRIO/ERBB2/EPHB1,15
GO:0006690,icosanoid metabolic process,10/591,53/10799,5.142545248650589e-4,0.008742326922706,0.007080933524905672,CD74/MGST2/CYP1B1/ANXA1/GGT7/GGT1/HPGD/PTGIS/MGLL/ALOX5,10
GO:0033627,cell adhesion mediated by integrin,10/591,53/10799,5.142545248650589e-4,0.008742326922706,0.007080933524905672,CYP1B1/MUC1/ITGA2/ITGA6/PLAU/LYN/ITGA1/ITGAV/ICAM1/MMRN1,10
GO:0032615,interleukin-12 production,9/591,44/10799,5.2386922712332e-4,0.008804829215339847,0.007131557870484077,LTB/CCR7/CD40LG/IL23A/IRF8/IRAK3/PLCG2/IRF5/RIPK2,9
GO:0032655,regulation of interleukin-12 production,9/591,44/10799,5.2386922712332e-4,0.008804829215339847,0.007131557870484077,LTB/CCR7/CD40LG/IL23A/IRF8/IRAK3/PLCG2/IRF5/RIPK2,9
GO:0002418,immune response to tumor cell,6/591,20/10799,5.24543017084076e-4,0.008804829215339847,0.007131557870484077,HLA-DRB1/AHR/PVR/CRTAM/CD274/GSDME,6
GO:0009887,animal organ morphogenesis,45/591,496/10799,5.464813676419726e-4,0.009134699011421256,0.007398739150545799,AQP3/ID2/PIM1/PHLDA2/SERPINH1/S1PR1/GREM2/MYC/CTNNA1/ETV7/NOG/ID3/P2RX7/ITGA2/STC1/ITGA6/MED12/HES1/TDRD7/WNT10A/SPRY1/SDK2/TSKU/COL27A1/SLC4A10/SAV1/FHL1/DLG5/ESRP2/ADM/MYO3B/CLDN5/ACVR2A/DLL1/ADAMTS1/POU4F1/GLI1/MFSD2A/TPM1/ODAPH/TLE1/IRX3/PDGFA/PAX5/EPHB1,45
GO:0048589,developmental growth,37/591,384/10799,5.557817743833715e-4,0.009251450786089872,0.007493303396730195,KLF2/FN1/IGF1/PIM1/PHLDA2/PLXNA4/EIF2AK4/S1PR1/WWC3/HOPX/NOG/STC1/ADRB2/ANXA1/MED12/MT3/SMAD1/SPRY1/TSKU/COL27A1/SLC4A10/SAV1/CPNE5/CDH1/APBA1/ADM/DRAXIN/STK3/LEPR/PI16/NINJ2/DLL1/AGRN/KLF5/GLI1/MFSD2A/CYFIP1,37
GO:0031349,positive regulation of defense response,31/591,303/10799,5.68968598891585e-4,0.009431657894489137,0.007639263913486492,LAG3/CCR2/CCR7/EIF2AK2/OAS3/PARP9/MGST2/DDX60/RSAD2/PLSCR1/OAS1/ALPK1/LTA/GRN/NCR3/TNFRSF11A/IL23A/OASL/PVR/LYN/CRTAM/IRF7/IRAK3/PLCG2/IL21/POLR3G/UCN/PRKCE/TICAM2/SNCA/RIPK2,31
GO:0002833,positive regulation of response to biotic stimulus,27/591,251/10799,5.899596329430069e-4,0.009739209643005424,0.007888368471799927,LAG3/HLA-DRB1/EIF2AK2/OAS3/PARP9/DDX60/RSAD2/PLSCR1/OAS1/ALPK1/GRN/NCR3/OASL/PVR/LYN/CRTAM/IRF7/IRAK3/PLCG2/CD274/GSDME/IL21/POLR3G/PRKCE/LY86/TICAM2/RIPK2,27
GO:0014812,muscle cell migration,10/591,54/10799,6.007927637416898e-4,0.009877230827769756,0.00800016008551854,IGF1/CYP1B1/PDGFRB/ITGA2/ANXA1/PLAU/DOCK7/ADAMTS1/TPM1/PDGFA,10
GO:0021955,central nervous system neuron axonogenesis,7/591,28/10799,6.125847589859255e-4,0.010029820131757265,0.008123751290434578,PLXNA4/KIFBP/TSKU/DRAXIN/EPHA4/B4GALT6/EPHB1,7
GO:0050767,regulation of neurogenesis,25/591,226/10799,6.177147194011128e-4,0.01003757809947788,0.00813003493255912,FN1/ID2/PLXNA4/CTNNA1/NOG/TMEM98/LTA/CDKN2B/HES1/MT3/LYN/NFATC4/CDH1/PLXNB2/DRAXIN/ETV5/DOCK7/EPHA4/CX3CR1/DLL1/TLX2/POU4F1/EGR2/CYFIP1/GJC2,25
GO:0034341,response to type II interferon,14/591,95/10799,6.221916241670336e-4,0.01003757809947788,0.00813003493255912,BST2/HLA-DPA1/CD74/GBP1/PARP9/CCL4/IRF8/CCL20/RAB20/CCL22/XCL1/CCL17/SNCA/UBD,14
GO:0014909,smooth muscle cell migration,9/591,45/10799,6.236134776146761e-4,0.01003757809947788,0.00813003493255912,IGF1/CYP1B1/PDGFRB/ITGA2/PLAU/DOCK7/ADAMTS1/TPM1/PDGFA,9
GO:2000177,regulation of neural precursor cell proliferation,9/591,45/10799,6.236134776146761e-4,0.01003757809947788,0.00813003493255912,ID2/CTNNA1/PDE9A/LYN/TOX/CX3CR1/GLI1/ADGRG1/GJC2,9
GO:1903900,regulation of viral life cycle,15/591,106/10799,6.256212632715875e-4,0.01003757809947788,0.00813003493255912,BST2/CD74/HLA-DRB1/MX1/EIF2AK2/OAS3/RSAD2/PLSCR1/OAS1/IFIT5/APOBEC3B/OASL/IFIT1/CXCL8/AICDA,15
GO:0035640,exploration behavior,5/591,14/10799,6.390422558859737e-4,0.01021189524905786,0.008271224819340983,NOG/DLG4/GAD1/SLC4A10/PRKCE,5
GO:0031346,positive regulation of cell projection organization,25/591,227/10799,6.593658159750149e-4,0.010494686991315475,0.008500274767486667,FN1/SCARB2/CCR7/PLXNA4/CAMK1D/CORO1C/GRN/P2RX7/ITGA2/ITGA6/FSCN1/DLG4/LYN/TOX/CCDC88A/ARSB/PLXNB2/VLDLR/MYO3B/SCARF1/EPHA4/AGRN/EPS8L1/CYFIP1/SERPINI1,25
GO:0015914,phospholipid transport,11/591,65/10799,7.227169310850788e-4,0.011457357697162262,0.009279999357374823,SCARB2/NPC2/PCTP/PLSCR1/P2RX7/PRELID2/ANO9/ABCG1/ABCB1/PITPNM2/MFSD2A,11
GO:0043270,positive regulation of monoatomic ion transport,15/591,108/10799,7.63873931342722e-4,0.01206196188029318,0.009769704451622748,CCR2/P2RX1/CCR1/PDGFRB/P2RX7/STC1/ADRB2/ANTKMT/CCL4/FHL1/ABCB1/XCL1/UCN/SNCA/GJC2,15
GO:0071622,regulation of granulocyte chemotaxis,7/591,29/10799,7.698905623030214e-4,0.01210910549764004,0.00980788888735801,CD74/CCR7/CAMK1D/IL23A/C3AR1/CXCL8/XCL1,7
GO:0043367,"CD4-positive, alpha-beta T cell differentiation",12/591,76/10799,8.017419685394266e-4,0.012560624173784351,0.010173600872198959,HLA-DRB1/HLA-DRA/RSAD2/TMEM98/ANXA1/IL23A/LY9/TOX/CTSL/IL21/RORC/RIPK2,12
GO:0034612,response to tumor necrosis factor,20/591,168/10799,8.492942739487995e-4,0.01325363525166193,0.010734911998842968,KLF2/GBP1/CYP1B1/ZFP36L2/TNFSF13B/TNFRSF11A/HES1/CCL4/CCL20/CXCL8/GSDME/PELI3/CCL22/EDA2R/CX3CR1/HMHB1/XCL1/CCL17/UBD/MAP4K3,20
GO:0090713,immunological memory process,5/591,15/10799,9.157155751000897e-4,0.014142408148184998,0.011454782332526364,HLA-DRB1/HLA-DRA/IL23A/IFNL1/FGL2,5
GO:0002828,regulation of type 2 immune response,6/591,22/10799,9.194011257216355e-4,0.014142408148184998,0.011454782332526364,CD74/CCR2/RSAD2/ANXA1/IFNL1/XCL1,6
GO:0090382,phagosome maturation,6/591,22/10799,9.194011257216355e-4,0.014142408148184998,0.011454782332526364,RAB38/SLC9A9/P2RX7/RAB31/MREG/RAB20,6
GO:0010001,glial cell differentiation,17/591,133/10799,9.204070384300624e-4,0.014142408148184998,0.011454782332526364,ID2/CLU/GPR157/NOG/TMEM98/GRN/MED12/HES1/LYN/TSPAN2/ZEB2/EPHA4/DLL1/EGR2/HDAC11/B4GALT6/ERBB2,17
GO:0070664,negative regulation of leukocyte proliferation,10/591,57/10799,9.353358356757434e-4,0.014316730511588487,0.011595976442295767,HLA-DRB1/VSIR/TSPAN32/LST1/LYN/CRTAM/DLG5/CD274/XCL1/ERBB2,10
GO:0002292,T cell differentiation involved in immune response,11/591,67/10799,9.397605117436573e-4,0.01432955436799966,0.011606363250703104,HLA-DRB1/HLA-DRA/TMEM98/ANXA1/IL23A/LY9/IFNL1/FGL2/IL21/RORC/RIPK2,11
GO:0032835,glomerulus development,7/591,30/10799,9.574776216266233e-4,0.01454419429048806,0.01178021296329894,PDGFRB/NOG/PTPRO/HES1/MYO1E/ENPEP/EGR1,7
GO:0030168,platelet activation,12/591,78/10799,0.0010160459952754043,0.015375392996686516,0.01245345051625436,P2RX1/PLSCR1/MYL9/PIK3CB/CD40LG/TSPAN32/LYN/VAV3/PLCG2/PLEK/PDGFA/MMRN1,12
GO:0030855,epithelial cell differentiation,34/591,355/10799,0.00102339492368445,0.015428161207997653,0.012496190647094339,KLF2/AQP3/RAB13/ID2/AFDN/PLAAT3/S1PR1/ID3/ITGA2/CDKN2B/STC1/PTPRO/ANXA1/VSIG1/HES1/TDRD7/SPRY1/COL27A1/MYO1E/SAV1/CNN3/SFN/DLG5/SULT1B1/GSDME/CLDN5/DLL1/BFSP1/KLF5/SPRED2/FOXB1/GLI1/ICAM1/PALLD,34
GO:0032990,cell part morphogenesis,36/591,383/10799,0.0010326190111759352,0.01550869529942805,0.012561420025147704,FN1/NPTX1/PLXNA4/EIF2AK4/NOG/CORO1C/PTPRO/KIFBP/DLG4/ARK2C/MT3/KIF5C/TSKU/NFATC4/CPNE5/CDH1/PLXNB2/ATL1/ITGA1/DRAXIN/VLDLR/DOCK7/EPHA4/NEO1/TLX2/POU4F1/FOXB1/EGR2/MFSD2A/B4GALT6/PALLD/NEFH/CYFIP1/TRIO/ERBB2/EPHB1,36
GO:0032613,interleukin-10 production,8/591,39/10799,0.0010439607694963879,0.015562027142306228,0.012604616674909256,HLA-DRB1/VSIR/CD40LG/IL23A/PLCG2/CD274/DLL1/XCL1,8
GO:0032653,regulation of interleukin-10 production,8/591,39/10799,0.0010439607694963879,0.015562027142306228,0.012604616674909256,HLA-DRB1/VSIR/CD40LG/IL23A/PLCG2/CD274/DLL1/XCL1,8
GO:0010562,positive regulation of phosphorus metabolic process,40/591,440/10799,0.0010582732253672637,0.01565852420497118,0.012682775418241593,CD74/CLU/HLA-DRB1/IGF1/CCR7/RAB38/PARP9/PDGFRB/P2RX7/ADRB2/ITGA6/TNFRSF11A/IL23A/HES1/DLG4/SNX9/MT3/CD33/PRR5/LYN/CCDC88A/IFNL1/SH2D3A/ITGA1/PLCG2/LEPR/EGR1/DOCK7/IL21/EPHA4/CX3CR1/IL5/ACVR2A/UCN/PLEK/SNCA/RIPK2/PDGFA/TNFSF15/ERBB2,40
GO:0045937,positive regulation of phosphate metabolic process,40/591,440/10799,0.0010582732253672637,0.01565852420497118,0.012682775418241593,CD74/CLU/HLA-DRB1/IGF1/CCR7/RAB38/PARP9/PDGFRB/P2RX7/ADRB2/ITGA6/TNFRSF11A/IL23A/HES1/DLG4/SNX9/MT3/CD33/PRR5/LYN/CCDC88A/IFNL1/SH2D3A/ITGA1/PLCG2/LEPR/EGR1/DOCK7/IL21/EPHA4/CX3CR1/IL5/ACVR2A/UCN/PLEK/SNCA/RIPK2/PDGFA/TNFSF15/ERBB2,40
GO:0010975,regulation of neuron projection development,27/591,261/10799,0.001072094358497876,0.015804490635420717,0.012801002361710898,FN1/SCARB2/PLXNA4/CAMK1D/GRN/PTPRO/ITGA6/HES1/MT3/LYN/TSKU/NFATC4/TOX/CCDC88A/ARSB/CDH1/PLXNB2/DRAXIN/VLDLR/SCARF1/EPHA4/DENND5A/NEO1/TLX2/MFSD2A/CYFIP1/SERPINI1,27
GO:0051924,regulation of calcium ion transport,17/591,135/10799,0.0010897250133929243,0.015957971378935783,0.01292531559682461,P2RX1/CCR1/PDGFRB/P2RX7/STC1/HES1/CD33/CCL4/LYN/GPR35/XCL1/UCN/PRKCE/HOMER2/SNCA/GJC2/TMEM38A,17
GO:0050804,modulation of chemical synaptic transmission,25/591,235/10799,0.0010904946649435466,0.015957971378935783,0.01292531559682461,CCR2/EIF2AK4/P2RX1/PDE9A/NOG/ADRB2/DLG4/NFATC4/SLC4A10/CPLX1/CDH1/APBA1/NSG1/CA2/EPHA4/CX3CR1/UCN/EGR2/PRKCE/NEFH/SNCA/PRRT2/CYFIP1/TRIO/EPHB1,25
GO:0002831,regulation of response to biotic stimulus,34/591,357/10799,0.0011276442325248903,0.01644138214940488,0.01331685889658668,LAG3/HLA-DRB1/KLRB1/EIF2AK2/OAS3/PARP9/EIF2AK4/DDX60/RSAD2/PLSCR1/OAS1/ALPK1/AHR/GRN/NCR3/IL23A/TSPAN32/OASL/PVR/LYN/CRTAM/IRF7/USP18/IRAK3/FGL2/PLCG2/CD274/GSDME/IL21/POLR3G/PRKCE/LY86/TICAM2/RIPK2,34
GO:0046632,alpha-beta T cell differentiation,14/591,101/10799,0.0011550751079783255,0.016770602008557532,0.01358351375385175,HLA-DRB1/HLA-DRA/TNFSF8/RSAD2/TMEM98/ANXA1/IL23A/LY9/TOX/CTSL/ZBTB16/IL21/RORC/RIPK2,14
GO:0099177,regulation of trans-synaptic signaling,25/591,236/10799,0.0011586198133571662,0.016770602008557532,0.01358351375385175,CCR2/EIF2AK4/P2RX1/PDE9A/NOG/ADRB2/DLG4/NFATC4/SLC4A10/CPLX1/CDH1/APBA1/NSG1/CA2/EPHA4/CX3CR1/UCN/EGR2/PRKCE/NEFH/SNCA/PRRT2/CYFIP1/TRIO/EPHB1,25
GO:0001822,kidney development,19/591,160/10799,0.0011686071837218406,0.01685409999627709,0.01365114376880463,MYC/PDGFRB/NOG/ID3/PTPRO/HES1/SMAD1/SPRY1/HPGD/MYO1E/DLG5/ENPEP/EGR1/ZBTB16/EPHA4/DLL1/ADAMTS1/IRX3/PDGFA,19
GO:0016032,viral process,33/591,344/10799,0.0011749635286579586,0.016876226046816725,0.013669064980677064,BST2/CD74/HLA-DRB1/GPR15/MX1/SCARB2/EIF2AK2/OAS3/PARP9/EIF2AK4/RSAD2/PLSCR1/OAS1/ITGA2/JUN/IFIT5/TPCN1/APOBEC3B/OASL/IFI27/CCL4/PVR/IFIT1/CXCL8/USP6NL/IRF7/CXCR6/AICDA/CTSL/ITGAV/VPS37C/SLC52A1/ICAM1,33
GO:0002347,response to tumor cell,7/591,31/10799,0.0011792454504885106,0.016876226046816725,0.013669064980677064,HLA-DRB1/AHR/PVR/RBMS3/CRTAM/CD274/GSDME,7
GO:0001934,positive regulation of protein phosphorylation,35/591,372/10799,0.0011869969901327328,0.016876226046816725,0.013669064980677064,CD74/CLU/HLA-DRB1/IGF1/CCR7/PARP9/PDGFRB/P2RX7/ADRB2/TNFRSF11A/IL23A/HES1/DLG4/SNX9/MT3/PRR5/LYN/CCDC88A/IFNL1/SH2D3A/PLCG2/LEPR/EGR1/DOCK7/IL21/EPHA4/CX3CR1/IL5/ACVR2A/UCN/SNCA/RIPK2/PDGFA/TNFSF15/ERBB2,35
GO:2000108,positive regulation of leukocyte apoptotic process,6/591,23/10799,0.0011870386781365457,0.016876226046816725,0.013669064980677064,PIK3CB/P2RX7/ANXA1/LYN/CDKN2A/CD274,6
GO:0014013,regulation of gliogenesis,10/591,59/10799,0.0012334622463046206,0.01747404848931546,0.014153277137515506,ID2/NOG/TMEM98/LTA/CDKN2B/HES1/LYN/ETV5/EGR2/GJC2,10
GO:0001913,T cell mediated cytotoxicity,8/591,40/10799,0.0012435154715397022,0.017554220172442087,0.01421821297940504,IL7R/HLA-DRB1/HLA-DRA/P2RX7/IL23A/PVR/XCL1/HFE,8
GO:0048535,lymph node development,5/591,16/10799,0.0012724959706371102,0.017837268079632474,0.0144474704108531,IL7R/LTB/LTA/TNFRSF11A/TOX,5
GO:0060907,positive regulation of macrophage cytokine production,5/591,16/10799,0.0012724959706371102,0.017837268079632474,0.0144474704108531,CD74/P2RX7/SPON2/PLCG2/RIPK2,5
GO:0050727,regulation of inflammatory response,24/591,225/10799,0.001311914614075158,0.018325520570735162,0.014842935309779303,CCR2/HLA-DRB1/IGF1/CCR7/MGST2/LTA/AHR/GRN/ANXA1/TNFRSF11A/IL23A/LYN/GGT1/USP18/CD200/IL1R1/PLCG2/NLRP2/IL21/PTGIS/MGLL/XCL1/SNCA/ALOX5,24
GO:0031344,regulation of cell projection organization,38/591,417/10799,0.0013419368616814386,0.018679574085077866,0.01512970442988719,FN1/SCARB2/CCR7/PLXNA4/CAMK1D/CORO1C/GRN/P2RX7/ITGA2/PTPRO/ITGA6/FSCN1/HES1/DLG4/MT3/LYN/TSKU/NFATC4/TOX/CCDC88A/ARSB/CDH1/PLXNB2/DRAXIN/VLDLR/MYO3B/SCARF1/EPHA4/DENND5A/NEO1/TLX2/AGRN/KLF5/ICAM1/EPS8L1/MFSD2A/CYFIP1/SERPINI1,38
GO:0003094,glomerular filtration,4/591,10/10799,0.0014305737151504884,0.019692113292664504,0.015949820502378153,PTPRO/MYO1E/JCHAIN/MCAM,4
GO:0021983,pituitary gland development,4/591,10/10799,0.0014305737151504884,0.019692113292664504,0.015949820502378153,NOG/HES1/CDH1/GLI1,4
GO:0035743,"CD4-positive, alpha-beta T cell cytokine production",4/591,10/10799,0.0014305737151504884,0.019692113292664504,0.015949820502378153,ARID5A/RSAD2/IL1R1/XCL1,4
GO:0045620,negative regulation of lymphocyte differentiation,7/591,32/10799,0.0014393234246453154,0.019692113292664504,0.015949820502378153,CD74/LAG3/ID2/ANXA1/IFNL1/FGL2/ERBB2,7
GO:0048247,lymphocyte chemotaxis,7/591,32/10799,0.0014393234246453154,0.019692113292664504,0.015949820502378153,CCR2/CCL4/CCL20/CCL22/XCL1/HSD3B7/CCL17,7
GO:0072001,renal system development,19/591,163/10799,0.001458498347325867,0.019886351186234944,0.016107145391340814,MYC/PDGFRB/NOG/ID3/PTPRO/HES1/SMAD1/SPRY1/HPGD/MYO1E/DLG5/ENPEP/EGR1/ZBTB16/EPHA4/DLL1/ADAMTS1/IRX3/PDGFA,19
